Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_T001_001,SE_T005_001,SE_T005_002,SE_T005_003,SE_T005_004,SE_T005_005,SE_T005_006,SE_T005_007,SE_T005_008,SE_T005_009,SE_T005_010,SE_T005_011,SE_T005_012,SE_T005_013,SE_T005_014,SE_T005_015,SE_T005_016,SE_T005_017,SE_T005_018,SE_T005_019,SE_T005_020,SE_T005_021,SE_T005_022,SE_T005_023,SE_T005_024,SE_T005_025,SE_T005_026,SE_T005_027,SE_T009_001,SE_T009_002,SE_T009_003,SE_T009_004,SE_T009_005,SE_T010_001,SE_T010_002,SE_T010_003,SE_T010_004,SE_T010_005,SE_T011_001,SE_T011_002,SE_T011_003,SE_T011_004,SE_T011_005,SE_T013_001,SE_T013_002,SE_T013_003,SE_T013_004,SE_T013_005,SE_T013_006,SE_T013_007,SE_T013_008,SE_T014_001,SE_T014_002,SE_T014_003,SE_T014_004,SE_T014_005,SE_T014_006,SE_T014_007,SE_T014_008,SE_T014_009,SE_T014_010,SE_T014_011,SE_T014_012,SE_T014_013,SE_T014_014,SE_T014_015,SE_T014_016,SE_T014_017,SE_T150_001,SE_T150_002,SE_T150_003,SE_T150_004,SE_T150_005,SE_T150_006,SE_T150_007,SE_T150_008,SE_T037_001,SE_T037_002,SE_T037_003,SE_T057_001
421010337012.000000000000000,15000US421010337012,"Block Group 2, Census Tract 337.01, Philadelphia County, Pennsylvania","Block Group 2, Census Tract 337.01, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17574,,,,,42,101,,,,33701,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1388,1388,640,64,19,68,48,61,133,56,70,58,36,14,13,748,114,88,19,0,0,234,51,33,75,92,14,28,1388,420,428,343,197,640,199,194,184,63,748,221,234,159,134,1388,1212,0,0,0,0,34,142,1388,1338,1195,0,0,0,0,34,109,50,17,0,0,0,0,0,33,907,123,784,402,347,55,27,0,628,615,13,37199
421010337013.000000000000000,15000US421010337013,"Block Group 3, Census Tract 337.01, Philadelphia County, Pennsylvania","Block Group 3, Census Tract 337.01, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17575,,,,,42,101,,,,33701,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2485,2485,1284,15,127,133,24,149,82,139,123,208,145,45,94,1201,0,20,111,90,79,73,155,202,122,173,75,101,2485,520,383,949,633,1284,299,231,470,284,1201,221,152,479,349,2485,1642,362,0,284,0,70,127,2485,2161,1530,362,0,269,0,0,0,324,112,0,0,15,0,70,127,1737,277,1460,931,585,108,41,13,869,835,34,25478
421010337021.000000000000000,15000US421010337021,"Block Group 1, Census Tract 337.02, Philadelphia County, Pennsylvania","Block Group 1, Census Tract 337.02, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17576,,,,,42,101,,,,33702,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1247,1247,609,0,0,0,41,0,168,38,81,143,50,79,9,638,34,16,15,0,19,115,44,121,171,39,47,17,1247,106,302,598,241,609,41,168,262,138,638,65,134,336,103,1247,630,378,0,113,0,0,126,1247,1197,580,378,0,113,0,0,126,50,50,0,0,0,0,0,0,1122,268,854,461,279,100,0,0,838,799,39,56008
421010337022.000000000000000,15000US421010337022,"Block Group 2, Census Tract 337.02, Philadelphia County, Pennsylvania","Block Group 2, Census Tract 337.02, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17577,,,,,42,101,,,,33702,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1664,1664,743,76,27,52,31,76,84,111,110,63,40,43,30,921,0,47,134,40,54,89,222,184,45,32,74,0,1664,407,303,735,219,743,186,160,284,113,921,221,143,451,106,1664,1062,163,0,292,0,53,94,1664,1602,1053,163,0,292,0,0,94,62,9,0,0,0,0,53,0,1127,160,967,649,433,128,73,10,979,926,53,48667
421010337023.000000000000000,15000US421010337023,"Block Group 3, Census Tract 337.02, Philadelphia County, Pennsylvania","Block Group 3, Census Tract 337.02, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17578,,,,,42,101,,,,33702,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1380,1380,651,52,0,34,101,56,32,146,93,29,18,90,0,729,0,36,172,10,68,116,142,101,24,60,0,0,1380,405,272,535,168,651,187,88,268,108,729,218,184,267,60,1380,943,62,0,375,0,0,0,1380,1380,943,62,0,375,0,0,0,0,0,0,0,0,0,0,0,851,259,592,211,120,11,0,0,728,665,63,52044
421010337024.000000000000000,15000US421010337024,"Block Group 4, Census Tract 337.02, Philadelphia County, Pennsylvania","Block Group 4, Census Tract 337.02, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17579,,,,,42,101,,,,33702,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,939,939,405,0,11,29,0,46,62,36,23,98,100,0,0,534,17,66,0,0,70,83,0,88,123,72,0,15,939,123,261,368,187,405,40,108,157,100,534,83,153,211,87,939,672,12,0,230,0,25,0,939,828,573,0,0,230,0,25,0,111,99,12,0,0,0,0,0,700,152,548,312,199,61,27,0,455,366,89,69792
421010338001.000000000000000,15000US421010338001,"Block Group 1, Census Tract 338, Philadelphia County, Pennsylvania","Block Group 1, Census Tract 338, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17580,,,,,42,101,,,,33800,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3174,3174,1531,198,117,200,0,0,215,224,121,258,104,54,40,1643,160,220,0,0,101,336,140,73,240,63,194,116,3174,895,652,1056,571,1531,515,215,603,198,1643,380,437,453,373,3174,2516,0,28,98,0,278,254,3174,2524,2172,0,0,98,0,0,254,650,344,0,28,0,0,278,0,2178,315,1863,682,333,114,0,0,1205,939,266,33899
421010338002.000000000000000,15000US421010338002,"Block Group 2, Census Tract 338, Philadelphia County, Pennsylvania","Block Group 2, Census Tract 338, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17581,,,,,42,101,,,,33800,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,595,595,302,31,0,13,0,22,40,34,24,74,45,19,0,293,23,12,0,0,26,41,35,21,82,11,33,9,595,79,129,270,117,302,44,62,132,64,293,35,67,138,53,595,399,151,0,0,0,0,45,595,551,355,151,0,0,0,0,45,44,44,0,0,0,0,0,0,468,33,435,304,105,67,67,46,335,290,45,31944
421010338003.000000000000000,15000US421010338003,"Block Group 3, Census Tract 338, Philadelphia County, Pennsylvania","Block Group 3, Census Tract 338, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17582,,,,,42,101,,,,33800,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401,401,222,0,0,0,0,0,137,18,21,34,12,0,0,179,0,0,12,0,16,0,20,65,35,22,9,0,401,12,153,193,43,222,0,137,73,12,179,12,16,120,31,401,401,0,0,0,0,0,0,401,401,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373,0,373,99,16,0,0,0,335,283,52,46831
421010338004.000000000000000,15000US421010338004,"Block Group 4, Census Tract 338, Philadelphia County, Pennsylvania","Block Group 4, Census Tract 338, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17583,,,,,42,101,,,,33800,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983,983,323,18,0,0,0,41,78,63,36,2,66,4,15,660,44,104,21,39,42,165,58,59,56,36,10,26,983,226,326,274,157,323,18,119,101,85,660,208,207,173,72,983,594,60,0,329,0,0,0,983,962,573,60,0,329,0,0,0,21,21,0,0,0,0,0,0,674,37,637,287,28,13,0,0,564,466,98,55150
421010338005.000000000000000,15000US421010338005,"Block Group 5, Census Tract 338, Philadelphia County, Pennsylvania","Block Group 5, Census Tract 338, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17584,,,,,42,101,,,,33800,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1121,1121,554,22,64,0,18,141,175,21,0,62,28,11,12,567,0,105,0,20,33,152,61,105,45,12,32,2,1121,229,501,294,97,554,104,316,83,51,567,125,185,211,46,1121,694,165,0,84,0,0,178,1121,1121,694,165,0,84,0,0,178,0,0,0,0,0,0,0,0,718,37,681,471,219,0,0,0,748,591,157,54649
421010339001.000000000000000,15000US421010339001,"Block Group 1, Census Tract 339, Philadelphia County, Pennsylvania","Block Group 1, Census Tract 339, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17585,,,,,42,101,,,,33900,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1285,1285,586,54,34,37,6,149,19,80,61,39,77,30,0,699,100,25,11,4,27,59,108,67,217,66,15,0,1285,271,254,572,188,586,131,168,180,107,699,140,86,392,81,1285,856,252,0,80,0,53,44,1285,1222,846,252,0,80,0,0,44,63,10,0,0,0,0,53,0,838,260,578,327,132,39,11,0,564,537,27,50139
421010339002.000000000000000,15000US421010339002,"Block Group 2, Census Tract 339, Philadelphia County, Pennsylvania","Block Group 2, Census Tract 339, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17586,,,,,42,101,,,,33900,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1409,1409,670,74,49,34,15,46,156,83,62,93,25,12,21,739,158,31,20,0,58,153,41,134,76,38,30,0,1409,381,413,489,126,670,172,202,238,58,739,209,211,251,68,1409,953,216,0,186,0,24,30,1409,1160,728,216,0,186,0,0,30,249,225,0,0,0,0,24,0,924,281,643,403,141,61,0,0,771,653,118,42475
421010339003.000000000000000,15000US421010339003,"Block Group 3, Census Tract 339, Philadelphia County, Pennsylvania","Block Group 3, Census Tract 339, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17587,,,,,42,101,,,,33900,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,719,719,377,29,37,19,29,0,98,38,25,48,22,7,25,342,13,25,8,0,25,81,58,38,37,11,38,8,719,160,204,244,111,377,114,98,111,54,342,46,106,133,57,719,685,0,0,34,0,0,0,719,719,685,0,0,34,0,0,0,0,0,0,0,0,0,0,0,534,30,504,364,279,64,35,11,381,359,22,90357
421010340001.000000000000000,15000US421010340001,"Block Group 1, Census Tract 340, Philadelphia County, Pennsylvania","Block Group 1, Census Tract 340, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17588,,,,,42,101,,,,34000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100,1100,583,13,10,38,28,43,86,91,70,87,34,83,0,517,20,41,42,19,26,42,40,92,42,76,69,8,1100,211,197,422,270,583,89,129,248,117,517,122,68,174,153,1100,943,65,0,29,0,63,0,1100,971,886,56,0,29,0,0,0,129,57,9,0,0,0,63,0,820,110,710,421,146,48,0,0,546,488,58,66106
421010340002.000000000000000,15000US421010340002,"Block Group 2, Census Tract 340, Philadelphia County, Pennsylvania","Block Group 2, Census Tract 340, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17589,,,,,42,101,,,,34000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1289,1289,653,49,67,103,60,12,66,124,44,48,51,22,7,636,38,155,22,0,22,61,87,67,84,56,28,16,1289,494,161,454,180,653,279,78,216,80,636,215,83,238,100,1289,730,194,0,145,0,45,175,1289,1161,647,194,0,145,0,0,175,128,83,0,0,0,0,45,0,761,83,678,426,274,51,10,0,530,489,41,75536
421010340003.000000000000000,15000US421010340003,"Block Group 3, Census Tract 340, Philadelphia County, Pennsylvania","Block Group 3, Census Tract 340, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17590,,,,,42,101,,,,34000,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568,568,285,14,62,13,0,29,22,17,70,53,5,0,0,283,7,0,13,0,33,0,40,49,91,0,41,9,568,109,84,320,55,285,89,51,140,5,283,20,33,180,50,568,478,37,0,53,0,0,0,568,568,478,37,0,53,0,0,0,0,0,0,0,0,0,0,0,397,39,358,122,72,62,6,0,330,312,18,44063
421010341001.000000000000000,15000US421010341001,"Block Group 1, Census Tract 341, Philadelphia County, Pennsylvania","Block Group 1, Census Tract 341, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17591,,,,,42,101,,,,34100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,728,728,342,14,0,13,0,17,31,80,35,69,36,16,31,386,27,48,0,0,18,26,80,31,105,51,0,0,728,102,92,400,134,342,27,48,184,83,386,75,44,216,51,728,728,0,0,0,0,0,0,728,660,660,0,0,0,0,0,0,68,68,0,0,0,0,0,0,591,31,560,405,252,100,17,17,448,411,37,85625
421010341002.000000000000000,15000US421010341002,"Block Group 2, Census Tract 341, Philadelphia County, Pennsylvania","Block Group 2, Census Tract 341, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17592,,,,,42,101,,,,34100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,938,938,450,60,0,29,25,0,99,76,78,48,35,0,0,488,35,112,28,0,17,71,27,36,48,67,16,31,938,289,187,313,149,450,114,99,202,35,488,175,88,111,114,938,771,167,0,0,0,0,0,938,921,754,167,0,0,0,0,0,17,17,0,0,0,0,0,0,632,49,583,310,97,35,0,0,476,442,34,50179
421010341003.000000000000000,15000US421010341003,"Block Group 3, Census Tract 341, Philadelphia County, Pennsylvania","Block Group 3, Census Tract 341, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17593,,,,,42,101,,,,34100,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1006,1006,366,68,16,0,0,50,39,36,69,53,35,0,0,640,51,30,29,24,33,113,98,103,66,63,30,0,1006,218,235,425,128,366,84,89,158,35,640,134,146,267,93,1006,869,40,0,97,0,0,0,1006,938,801,40,0,97,0,0,0,68,68,0,0,0,0,0,0,705,83,622,330,256,90,12,0,524,524,0,
421010341004.000000000000000,15000US421010341004,"Block Group 4, Census Tract 341, Philadelphia County, Pennsylvania","Block Group 4, Census Tract 341, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17594,,,,,42,101,,,,34100,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1323,1323,679,0,81,19,0,125,51,98,155,77,37,36,0,644,44,0,46,0,67,176,17,142,67,35,34,16,1323,190,419,556,158,679,100,176,330,73,644,90,243,226,85,1323,1118,143,0,62,0,0,0,1323,1208,1021,125,0,62,0,0,0,115,97,18,0,0,0,0,0,941,54,887,371,265,64,41,23,730,650,80,85859
421010341005.000000000000000,15000US421010341005,"Block Group 5, Census Tract 341, Philadelphia County, Pennsylvania","Block Group 5, Census Tract 341, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17595,,,,,42,101,,,,34100,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1110,1110,551,20,0,37,62,61,102,106,57,72,33,1,0,559,38,35,38,16,63,78,82,119,73,17,0,0,1110,246,304,509,51,551,119,163,235,34,559,127,141,274,17,1110,1051,59,0,0,0,0,0,1110,1072,1013,59,0,0,0,0,0,38,38,0,0,0,0,0,0,740,20,720,440,277,82,0,0,644,628,16,63208
421010341006.000000000000000,15000US421010341006,"Block Group 6, Census Tract 341, Philadelphia County, Pennsylvania","Block Group 6, Census Tract 341, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17596,,,,,42,101,,,,34100,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786,786,439,36,52,0,0,12,145,28,60,51,30,25,0,347,0,0,0,0,0,101,68,16,114,48,0,0,786,88,258,337,103,439,88,157,139,55,347,0,101,198,48,786,631,100,0,28,0,0,27,786,769,614,100,0,28,0,0,27,17,17,0,0,0,0,0,0,686,52,634,288,150,68,0,0,486,395,91,61840
421010342001.000000000000000,15000US421010342001,"Block Group 1, Census Tract 342, Philadelphia County, Pennsylvania","Block Group 1, Census Tract 342, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17597,,,,,42,101,,,,34200,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1377,1377,594,20,49,0,24,44,116,63,73,95,40,58,12,783,36,48,48,33,33,116,75,127,123,43,95,6,1377,258,309,556,254,594,93,160,231,110,783,165,149,325,144,1377,1013,174,0,94,0,63,33,1377,1302,976,174,0,94,0,25,33,75,37,0,0,0,0,38,0,1042,101,941,503,354,149,60,0,784,775,9,67969
421010342002.000000000000000,15000US421010342002,"Block Group 2, Census Tract 342, Philadelphia County, Pennsylvania","Block Group 2, Census Tract 342, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17598,,,,,42,101,,,,34200,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2086,2086,790,26,52,63,62,29,102,42,89,58,115,64,88,1296,0,36,37,0,67,142,54,131,141,211,212,265,2086,276,340,515,955,790,203,131,189,267,1296,73,209,326,688,2086,1542,354,0,154,0,11,25,2086,2051,1542,330,0,154,0,0,25,35,0,24,0,0,0,11,0,1714,215,1499,967,576,230,50,0,792,714,78,44965
421010344001.000000000000000,15000US421010344001,"Block Group 1, Census Tract 344, Philadelphia County, Pennsylvania","Block Group 1, Census Tract 344, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17599,,,,,42,101,,,,34400,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1725,1725,795,20,75,54,25,86,49,121,179,65,80,41,0,930,157,43,56,44,23,40,70,146,103,119,101,28,1725,474,198,684,369,795,174,135,365,121,930,300,63,319,248,1725,1217,258,0,94,0,141,15,1725,1569,1217,258,0,94,0,0,0,156,0,0,0,0,0,141,15,1142,117,1025,718,378,183,40,18,757,726,31,41875
421010344002.000000000000000,15000US421010344002,"Block Group 2, Census Tract 344, Philadelphia County, Pennsylvania","Block Group 2, Census Tract 344, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17600,,,,,42,101,,,,34400,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1139,1139,419,10,10,0,0,0,19,9,161,75,69,48,18,720,0,0,16,29,63,29,97,113,91,121,89,72,1139,65,111,546,417,419,20,19,245,135,720,45,92,301,282,1139,911,77,6,82,0,63,0,1139,1076,911,77,6,82,0,0,0,63,0,0,0,0,0,63,0,1011,151,860,493,185,10,0,0,564,538,26,64914
421010344003.000000000000000,15000US421010344003,"Block Group 3, Census Tract 344, Philadelphia County, Pennsylvania","Block Group 3, Census Tract 344, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17601,,,,,42,101,,,,34400,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2688,2688,1411,77,95,140,36,61,209,163,162,181,218,46,23,1277,63,194,78,11,73,123,119,199,195,169,41,12,2688,694,466,1019,509,1411,348,270,506,287,1277,346,196,513,222,2688,2520,51,34,66,0,0,17,2688,2471,2337,51,0,66,0,0,17,217,183,0,34,0,0,0,0,1860,104,1756,1086,590,227,67,26,1339,1276,63,86582
421010344004.000000000000000,15000US421010344004,"Block Group 4, Census Tract 344, Philadelphia County, Pennsylvania","Block Group 4, Census Tract 344, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17602,,,,,42,101,,,,34400,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2415,2415,1192,45,51,119,59,100,133,86,141,207,168,55,28,1223,40,15,92,10,83,233,185,128,186,174,60,17,2415,431,549,933,502,1192,274,233,434,251,1223,157,316,499,251,2415,1478,83,0,761,0,66,27,2415,2415,1478,83,0,761,0,66,27,0,0,0,0,0,0,0,0,1801,39,1762,1250,815,249,56,0,1216,1147,69,141029
421010345011.000000000000000,15000US421010345011,"Block Group 1, Census Tract 345.01, Philadelphia County, Pennsylvania","Block Group 1, Census Tract 345.01, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17603,,,,,42,101,,,,34501,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1904,1904,859,39,14,24,18,81,139,65,48,148,117,93,73,1045,28,2,22,54,38,112,110,83,136,89,221,150,1904,201,370,590,743,859,95,220,261,283,1045,106,150,329,460,1904,1116,172,0,515,0,98,3,1904,1731,1041,172,0,515,0,0,3,173,75,0,0,0,0,98,0,1584,117,1467,858,353,101,28,19,793,790,3,20234
421010345012.000000000000000,15000US421010345012,"Block Group 2, Census Tract 345.01, Philadelphia County, Pennsylvania","Block Group 2, Census Tract 345.01, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17604,,,,,42,101,,,,34501,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1578,1578,820,44,31,68,66,65,91,72,148,107,90,38,0,758,84,13,8,20,36,57,154,29,86,105,102,64,1578,334,249,596,399,820,209,156,327,128,758,125,93,269,271,1578,1048,269,0,192,0,53,16,1578,1435,989,245,0,192,0,0,9,143,59,24,0,0,0,53,7,1143,145,998,536,277,99,37,11,750,713,37,31729
421010345021.000000000000000,15000US421010345021,"Block Group 1, Census Tract 345.02, Philadelphia County, Pennsylvania","Block Group 1, Census Tract 345.02, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17605,,,,,42,101,,,,34502,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,796,796,466,43,0,58,28,28,21,32,95,75,60,4,22,330,0,0,0,0,19,41,65,96,49,20,21,19,796,129,109,412,146,466,129,49,202,86,330,0,60,210,60,796,526,185,0,0,0,28,57,796,686,509,163,0,0,0,0,14,110,17,22,0,0,0,28,43,620,52,568,350,223,112,23,12,393,383,10,46371
421010345022.000000000000000,15000US421010345022,"Block Group 2, Census Tract 345.02, Philadelphia County, Pennsylvania","Block Group 2, Census Tract 345.02, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17606,,,,,42,101,,,,34502,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2517,2517,1067,42,5,34,0,6,165,408,200,21,110,45,31,1450,119,66,58,18,128,127,214,295,175,70,129,51,2517,342,426,1313,436,1067,81,171,629,186,1450,261,255,684,250,2517,1827,498,0,135,37,0,20,2517,2247,1557,498,0,135,37,0,20,270,270,0,0,0,0,0,0,2041,192,1849,1309,642,187,10,0,1389,1289,100,38670
421010345023.000000000000000,15000US421010345023,"Block Group 3, Census Tract 345.02, Philadelphia County, Pennsylvania","Block Group 3, Census Tract 345.02, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17607,,,,,42,101,,,,34502,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1676,1676,737,56,91,0,0,18,157,172,53,66,34,35,55,939,86,86,42,41,39,188,152,37,154,44,70,0,1676,402,402,634,238,737,147,175,291,124,939,255,227,343,114,1676,1019,346,0,311,0,0,0,1676,1279,677,291,0,311,0,0,0,397,342,55,0,0,0,0,0,1217,218,999,660,416,131,18,18,973,838,135,44231
421010346001.000000000000000,15000US421010346001,"Block Group 1, Census Tract 346, Philadelphia County, Pennsylvania","Block Group 1, Census Tract 346, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17608,,,,,42,101,,,,34600,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2664,2664,1270,146,55,23,28,66,287,233,120,96,84,109,23,1394,55,71,38,30,93,330,180,215,130,130,63,59,2664,446,776,974,468,1270,252,353,449,216,1394,194,423,525,252,2664,1500,597,0,389,0,84,94,2664,2270,1238,572,0,389,0,11,60,394,262,25,0,0,0,73,34,2059,231,1828,1199,665,277,78,54,1392,1327,65,44205
421010347011.000000000000000,15000US421010347011,"Block Group 1, Census Tract 347.01, Philadelphia County, Pennsylvania","Block Group 1, Census Tract 347.01, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17609,,,,,42,101,,,,34701,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2367,2367,1256,164,47,32,41,157,248,116,99,179,89,84,0,1111,51,44,61,51,111,99,176,33,305,27,67,86,2367,491,615,908,353,1256,284,405,394,173,1111,207,210,514,180,2367,1501,531,0,292,0,14,29,2367,2304,1452,531,0,292,0,0,29,63,49,0,0,0,0,14,0,1608,273,1335,927,355,53,11,11,1260,1196,64,48750
421010347012.000000000000000,15000US421010347012,"Block Group 2, Census Tract 347.01, Philadelphia County, Pennsylvania","Block Group 2, Census Tract 347.01, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17610,,,,,42,101,,,,34701,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2620,2620,1371,67,94,208,39,116,183,239,114,152,87,54,18,1249,90,118,66,25,52,161,159,278,153,65,51,31,2620,707,512,1095,306,1371,408,299,505,159,1249,299,213,590,147,2620,1745,419,0,258,0,34,164,2620,2405,1618,365,0,258,0,0,164,215,127,54,0,0,0,34,0,1745,279,1466,948,446,186,15,0,1149,1070,79,52982
421010347013.000000000000000,15000US421010347013,"Block Group 3, Census Tract 347.01, Philadelphia County, Pennsylvania","Block Group 3, Census Tract 347.01, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17611,,,,,42,101,,,,34701,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1395,1395,679,19,39,0,7,65,164,41,64,157,78,10,35,716,22,18,0,0,0,206,55,130,96,96,54,39,1395,105,435,543,312,679,65,229,262,123,716,40,206,281,189,1395,1232,49,7,20,0,0,87,1395,1208,1070,49,7,20,0,0,62,187,162,0,0,0,0,0,25,1225,125,1100,762,489,134,70,35,740,740,0,60582
421010347021.000000000000000,15000US421010347021,"Block Group 1, Census Tract 347.02, Philadelphia County, Pennsylvania","Block Group 1, Census Tract 347.02, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17612,,,,,42,101,,,,34702,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2167,2167,973,84,47,67,50,76,129,173,110,92,108,26,11,1194,62,119,121,12,54,203,143,150,108,139,45,38,2167,562,462,776,367,973,248,205,375,145,1194,314,257,401,222,2167,1270,323,0,437,0,34,103,2167,2092,1270,323,0,437,0,10,52,75,0,0,0,0,0,24,51,1475,107,1368,907,339,34,12,0,1082,1005,77,67083
421010347022.000000000000000,15000US421010347022,"Block Group 2, Census Tract 347.02, Philadelphia County, Pennsylvania","Block Group 2, Census Tract 347.02, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17613,,,,,42,101,,,,34702,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792,792,409,31,20,11,0,29,87,38,39,101,29,12,12,383,50,31,10,0,29,66,33,24,65,11,42,22,792,153,211,300,128,409,62,116,178,53,383,91,95,122,75,792,763,29,0,0,0,0,0,792,781,752,29,0,0,0,0,0,11,11,0,0,0,0,0,0,581,60,521,372,161,56,25,0,484,437,47,77083
